Manure_Usage,Pesticide_Frequency,Animal_Density,Soil_pH,Soil_Moisture,AMR_Risk
23.610746258097464,8.611173187898114,151.86092350776525,7.646549002386031,11.691985867953303,High
5.9797122969150855,8.309233815892435,270.1525476857342,6.8753028672940735,43.51463823871568,High
35.66223936114975,11.89507192442626,574.5486090502903,5.034089465666981,72.06920521622294,Critical
38.03925243084487,1.5407314734495028,239.42119058546083,6.522279708346777,37.09863646195451,High
28.063859878474812,1.249315792609996,503.88096399865606,5.5609486828456465,55.098968115631955,High
38.54835899772805,8.692065805544894,113.12436344955069,6.137332640833446,26.398338626072864,High
24.689779818219538,6.940643004076909,403.4762988150173,7.226092879223319,69.35963129009379,High
26.136641469099704,3.2899279987176704,586.2041726633661,7.726073713454173,14.18232826150077,High
21.37705091792748,0.9530324278678393,61.13586052376208,5.161123454506716,78.20341159004003,Low
1.2709563372047594,1.0278989951571664,4.991965336315207,6.026626803234767,25.855710913733454,Low
5.394571349665222,10.73029049596942,260.1496755795686,5.345807854958146,79.95184253666646,High
1.5714592843367126,2.302407896624915,55.57528983082032,4.993158069309345,38.20233930404139,Low
31.82052056318902,3.880458745386249,449.03060980573883,7.916936099979192,67.81468595795893,High
15.717799053816334,2.7198768267238562,548.7291983091353,8.546263472184961,35.53802382289508,Medium
25.42853455823514,4.259955669983247,260.4125836252553,5.851160928422884,82.47293369877181,High
45.37832369630465,0.8330861129531204,155.22698529326456,7.756394621868834,20.13097004146995,High
12.464611457443747,6.228717490899244,260.64199140396585,8.484976446822056,24.281583141807896,Medium
20.519146151781488,0.8113507631065788,434.0686907100006,8.230621052651157,49.44241001270419,High
37.77755692715243,9.604278093868338,5.432496948222587,4.914066942696129,16.55507512305169,High
11.439908274581123,2.8045449829251963,353.6723936908183,8.781459407566807,25.678414776140954,Medium
3.8489954914396494,6.480142975254127,367.97501093242744,5.883382202147312,85.50131057696115,High
14.4875726456884,10.560949050737499,382.6129481375613,5.696203305869181,88.11917289183097,High
8.061064362700222,7.810528428566331,145.21324798852632,4.3121566363889015,40.10074634643375,Medium
46.484882617128655,6.395493438616024,428.43163402687605,6.430868270524416,83.86288168111486,Critical
40.40601897822085,3.892005037384507,54.83489179906584,4.545068078204643,53.58597405387454,Medium
31.67018782552117,3.996022956698375,119.5622018800805,5.24269910463713,31.579397269901364,Medium
43.57302950938588,8.033843462378282,526.4820279926892,5.584713108836407,66.19189768644789,Critical
40.18360384495573,11.929672334654011,443.2338904359398,8.04413161745842,62.71214452598858,Critical
9.328502944301793,7.942070278192544,8.24733240680715,8.377443251979482,89.13002552869867,Low
44.627949924498886,6.693401008440299,149.02575622188013,5.512331587307348,31.203782992742664,High
26.967112095782536,8.767806122870953,128.64388979589873,8.29349060622287,63.76476021293883,High
40.372007758203125,5.582467347404618,162.48379682218354,8.286154686848956,14.161900402355752,High
44.80456499617466,0.7217081112094226,148.53586216793184,7.823254751924368,19.09168309573755,Medium
15.900173748593193,6.747561790534918,37.51577744570744,4.733475570075908,10.313469996087461,Low
5.502596226383838,11.491503414064562,275.3643099580922,7.451614234503645,89.95685448477386,High
11.396758127097083,2.1036353082919157,439.64008487169906,8.725120322902843,74.18189577179822,Medium
21.355389431312815,8.280058689847989,364.03903483046184,7.412702393835785,72.93784117868327,Critical
40.90073829612466,2.4112042639086777,403.72300115884786,5.65808424553917,50.77808602305438,High
43.036529162817175,6.429932213676976,48.68950712174349,6.502896587154156,34.0053666324352,Medium
0.34760652655953517,1.1601173957606354,570.8944261060723,7.228625216755268,22.101142757014074,Medium
25.537365128878285,5.404451235098222,503.0951003058149,6.552852043642518,32.773979107717096,High
20.87055015743895,9.073959946742953,483.0541910973976,4.599764708654849,40.077697754331126,Critical
11.105390523536512,4.170858290867785,493.7902830250605,5.560320223260103,70.50480775842352,High
5.99326836668414,7.978940693846616,559.6263048796568,8.011980152768164,53.17294311225219,High
16.8807585701814,9.54539952947675,326.55237966821863,8.307090230477588,16.198690124438613,High
47.14548519562596,11.126133833753432,120.16921072057553,4.686500163577851,11.44232071671298,High
16.160146601037763,2.8157049822654425,370.0701647115247,8.761933761993623,18.186574362725054,Medium
25.939531087168305,4.791790989711698,445.7288962007634,5.644113089243047,42.83989709579035,High
35.15094794475889,1.8289921599650092,442.75043601241526,7.3115686936536,84.65543336392146,High
18.1814801189647,11.909802025900502,312.8694145001281,7.759125729783406,60.99219849673773,High
48.589104136048036,11.124011615091543,41.075231600146836,8.059731173189416,74.14607199004121,High
48.122364747105564,6.479485563366715,222.6677630580767,8.728748511129652,47.30996756036389,High
12.589114791268209,10.104399532517055,552.4599650780144,5.564597740144113,38.933286655603425,High
24.86242529461927,6.251495727264507,350.6693458544556,8.292532272757771,18.67202981732982,High
15.043915490838483,7.4830282560331165,322.9991659534281,4.6584345171810355,80.07464177489639,High
14.242024718873381,1.0694931853921994,161.3121086293161,7.5252045317679634,72.65280232223222,Medium
1.8443473677266398,9.063245045961695,221.06935194994733,7.7098886475699295,23.44944780781801,High
30.478216698994842,1.532561803622818,537.2076534919015,7.388616206006603,50.980845110100844,High
25.133951161443076,9.91281156303034,399.87782851610143,5.261573680675765,48.98998463369959,Critical
2.5739375624994674,9.38433705204463,472.43221605139973,8.365215735076017,60.00732421492229,High
13.932323211830571,8.504936372915717,272.6072538405931,4.844292316851975,85.6949515193009,High
45.41329429833269,0.4339245662971454,378.14833167369477,4.268173957604154,56.38171534099837,High
11.97809453334862,3.6375402713439433,149.0301652459245,7.587324953059561,53.217381342289485,Low
7.244743604561155,3.1573508389301144,423.27649817009177,6.377378576163668,14.025834634773116,Medium
24.47263801387815,4.32163688965823,256.5608002220024,8.245490099793379,15.032598081441915,High
49.282522705530035,1.0517129611660625,265.52730888884736,5.916985705291294,24.98774330614311,High
12.10276357557502,11.243493876372753,389.593394746129,4.8413929425385644,12.597661735339862,High
33.606777370293926,6.645626888548515,561.768372881356,8.182210962349348,69.468231645601,High
38.08098076643588,3.6662917278962825,38.403807965172554,6.744548158200359,67.86642431951705,Medium
11.881877199619984,4.763778204891401,494.84594240820456,4.9459789619517744,20.884498754531435,High
36.41081743059298,5.366430486058028,175.42986624731586,7.6019199929322285,76.88631206362247,High
18.38915663596266,7.207132000327407,266.3516727038267,6.555568192447502,22.382882787688956,Medium
31.615291529678974,6.188153132357973,13.147997265005372,7.021564911201599,34.094046959788706,Medium
31.676485538044734,11.032703678573007,180.62764670058783,6.30449169103291,29.9181519329092,High
26.788734203737924,5.963561794869963,301.57874557807827,8.143544919090033,39.78456788584382,High
4.514488502720415,11.905896177879752,33.70564640846341,8.14781357841525,30.37310127119695,Medium
41.7651247794619,10.217099492941148,294.6574376298991,7.546944109121931,49.11607411507617,Critical
16.03900324858679,2.5021261722880297,556.2663773150564,4.527006886982312,42.59263050837483,Medium
9.325925519992712,11.167142575726995,63.235930864683134,8.194269309520344,88.92555926234613,Medium
2.038757077738196,1.396396774625713,458.6644368453026,7.355064902664549,14.474108010258053,Medium
29.54464715941209,9.809396501894298,245.80263202559559,7.485120830021497,21.37451011098813,High
33.87821809211412,4.567479521718961,393.1042287146028,5.814914202019358,14.226071512688199,High
0.8293914463928076,10.535691845340834,156.14195879113763,8.396397780785033,60.067295598590064,High
25.60465291496405,10.416680281289404,95.69535752481497,7.626858001174288,14.360742193097566,High
11.324788759896897,9.671104801411454,96.27756856273587,4.562952332645972,76.91517899008987,Medium
32.25863952047249,9.480365235684737,42.29516738588679,6.038890172030813,50.955090454554224,Medium
8.718321450249572,3.6561496691764894,111.38802294074581,8.431901809800708,52.1606099665227,Low
34.546886905123294,0.9710313966150261,398.531630993381,4.235983508486895,54.92756061697554,High
19.33676731502687,4.8357621451819375,529.0143671061048,8.807083098210247,23.66509650449686,High
46.836499436836725,2.082294179838104,488.4754113546971,7.395812841597814,25.815224249159,High
6.876047207299663,8.33941306682954,411.08058592469047,7.156879888216883,35.50538582984038,High
17.053317552512926,4.153196718453426,66.2591180466616,5.352796282439957,57.47971326574812,Low
5.673676062029454,11.707322410318978,173.5124677775699,5.243958943695885,26.809422075217164,High
46.23468091392814,7.691664928143984,185.8841251934814,8.710291097442976,19.3065381706609,High
43.86696766904905,9.869766763612331,149.97416783857273,5.491362271170614,87.60935091347457,High
12.89708138575778,1.5902960729021811,309.0033958258339,7.8775264835949965,11.758545184769833,Medium
32.999202301708955,10.34417378727147,321.3322889278035,5.9656089910353955,74.21579242688173,Critical
40.86111001006079,11.073086286160732,214.13158510266612,4.69627035392352,73.04281196600176,Critical
27.760040579973115,5.844743025827231,212.2734952418616,4.053576488476795,33.77712910760768,High
26.482528917800323,7.27503525301173,497.1333587436488,6.7212866850762545,20.850129280585072,High
12.092614545022585,9.177717610835945,473.5757089918114,8.878894092744662,21.65029173643387,High
4.655138390294961,2.0980635271249506,184.6774990084474,5.845680969046022,65.7945293789754,Medium
44.860787897666334,6.030792917561309,548.2730663239556,5.785961669965224,61.42452728689389,Critical
45.02090285816652,4.783956333267757,571.6890102015036,5.72045808924721,72.61965394011094,Critical
31.655072863663396,1.7564879059469893,196.0455252180245,6.602719186524292,84.99849379192837,Medium
16.951489552435035,4.410413067498377,212.6549692758329,6.203324417121468,65.35418906132736,Medium
17.460478730633046,0.8180677126259228,303.3804920531753,8.399573133635073,22.468122924115477,Medium
36.297783943511966,0.3097428833938438,564.6724875202041,6.527603958617451,29.475409341232854,High
44.85551299762886,1.6219954698578731,525.7916598853869,6.538789190942844,77.37549846984916,High
44.354321213255865,11.557381339070087,61.54077755015388,4.691857973602783,26.744486066736684,High
38.99377729288119,6.5943544307402036,235.63844596284974,8.913697704551929,15.801785356358513,High
32.10158230771439,11.58986593383864,332.0227138498631,5.249864454344149,66.26240432338004,Critical
4.206998249752441,5.189974539961584,301.879483530924,4.366820337298013,42.202108439211365,High
8.081435704730689,3.741793597023115,116.3178407621356,7.315731244876044,83.60320420367229,Low
44.927709426353964,6.073702354082929,515.2900627008928,6.976831850784363,62.020405687492925,Critical
30.321452982979498,5.274140263594921,406.1644697981024,6.0757282699637285,17.233518223332858,High
0.4598525808314824,1.267976211140927,502.74502491108217,6.1109611694033905,85.82852538029286,Medium
5.0735771433016055,7.689915776282475,515.2585676096833,7.925319605232156,30.68458109121967,High
33.17508845540279,2.5924581901151953,449.0135121994439,4.978563200498245,36.97699923250286,High
0.25307919231093434,7.435055458773955,263.5263607498304,8.101266594724448,42.180833094683365,Medium
8.040402570874933,7.8024131087778406,366.32805300925475,7.24373556947509,14.09794371234506,High
27.436689468329305,1.8242982375437773,96.21924367184589,6.094848868897622,49.721233778448386,Medium
34.59475988463466,0.7361955253280179,404.1872504849446,6.290143082919343,19.86547928602338,High
32.59806297513003,9.369139032821277,107.55195344356845,5.283236035930479,42.077626135068144,High
11.21346547302799,5.517605085231843,416.3697543060941,7.760571663484874,38.05678303936674,High
35.6089610673768,0.6979655460657095,137.7588964523812,6.564373711526339,71.82720667412028,Medium
11.862454374840004,11.938395806037207,70.53078009013198,5.604272713749218,74.25364093061849,Medium
16.269984907963387,0.6933667319563996,99.17069408577446,6.9802505788047515,22.27303059112704,Low
37.32457025590121,8.340422746302638,1.1952811314421607,8.978672260256616,39.3240949903381,High
32.48164495236073,11.804147103160963,431.24377071211813,6.176311398282769,39.868252882546535,Critical
42.4611705247089,2.8701612505911074,439.44062943502746,8.603457003893098,22.112835514886804,High
32.88064461501717,1.7069924242463541,308.96000994795565,5.725084199622831,73.87628040409524,High
28.415430166773582,1.4566192730691467,96.81768063323022,4.273663534624929,66.57826626683386,Medium
4.683738391404624,3.6393017708111466,50.132602506413846,5.0212105318421445,25.230542903762778,Low
18.385790152971676,1.2125497321277603,11.477379862372207,6.093475716638421,39.33775268750392,Low
13.260118384086272,8.305936100329582,99.44890617913242,5.098174642972845,18.46440198852114,Medium
12.199482168954178,0.7475015775607523,534.513320989888,4.001135191091278,60.256527767443515,Medium
48.65052773762228,6.1130655377974765,144.92210502100906,8.575007688737635,19.709753963889575,High
19.65488623333802,11.960362246235722,212.5627963303294,8.219397056154644,88.87473348999342,High
44.602327758855665,9.767643234072226,63.20729068879991,7.711461157434735,72.45456597502898,High
31.556931299863145,7.382633258772131,133.41678284890216,4.839072978230143,41.21908396671961,Medium
39.74056517708242,3.67504344943934,311.53474246812306,4.60181788104993,56.285114582348356,High
25.131854655259605,7.486750035499662,364.6516098573915,4.338023747361916,82.9073452973127,High
28.845194231317954,6.32449756693982,147.21138849972664,7.620145943864606,54.32794243166609,Medium
24.625884690943195,5.113000606684458,34.639295535070325,8.644039803439426,23.959878911836412,Medium
9.762149389902225,1.5685245208823937,234.6197214764392,6.152679104565185,40.296268446492746,Medium
36.12260576307526,10.639250582885602,140.52202255580048,4.595703359980241,77.45158920237964,High
14.03861812204279,5.39741578585587,131.73235393788116,6.561964103660532,61.53704127916943,Medium
1.215798321572692,2.335470141849181,575.9176816280732,5.74415953729315,62.05795074670402,Medium
32.27361479535839,4.413112210527475,369.7802915554344,5.8741246217499885,79.34571885507913,High
8.855533970352447,4.969557030347124,334.1270659032575,7.106653120778536,81.51784459700038,High
47.02292921764572,9.930454746802491,249.46506211399316,7.593590566311011,83.5834057423549,Critical
47.696428850129365,8.803372566736824,257.36660005808653,4.5530179943658045,17.58793546025249,Critical
45.743219511022424,9.231658723696079,324.5430023028485,4.177951154032382,53.530080157048076,Critical
18.50793501277222,0.13237517314376657,417.85788422166434,8.971651513428574,69.24076169746549,Medium
0.7728308264433714,4.993847978157138,421.2876577090977,5.16364174457776,70.5541476101611,High
46.415928129386266,5.7761298196238835,103.01634462326975,4.269152624542295,58.53729615760031,High
21.409207415865716,0.23030732187668024,300.0676512459762,4.9493766454795995,23.342986814693933,High
48.33274095218348,3.1177585049404106,247.1748570204612,4.194789231742321,73.79364431533315,High
48.18099885446264,9.12347787746562,522.3161797616306,5.959054473085859,67.60890668119566,Critical
42.650472773368,1.6453164687479886,378.8513527310258,8.012008922256621,16.890861723922903,High
14.722444603479284,6.4237215774311,319.5024398495891,5.7062222487886025,47.1047859739501,High
19.254886430096263,2.58242246420685,69.23678530735043,6.2209170343918325,23.918191961744284,Low
42.556833575842845,0.14544929572671927,363.3827335940469,7.377933867837194,36.99816365703775,High
15.846100257813884,2.8944174911944978,70.32234340814006,6.5444703503494015,11.446487376454835,Low
8.474637334304624,11.710485058920646,202.32394533945123,8.30722843010662,42.02638947286066,High
27.840063122917506,9.618445342595875,85.70517888859912,8.330178375228783,53.99015369249683,High
46.80773870803905,11.514919731852402,415.2441882146213,4.049553477455769,59.56660742616695,Critical
34.80148983374865,5.854248527116349,123.75126830169157,7.890231532415996,63.079227610296805,Medium
28.50305850446825,1.316834384130042,235.1156239128156,6.3036680012083695,76.9033050481968,Medium
4.8588246885384265,6.5755138676843154,537.4048665712672,8.944202706518315,27.237032582058404,High
30.750361334958487,5.4525280147195305,122.58983003938218,6.4161603793771755,19.638545795077434,Medium
49.50269250521316,10.132284992875391,304.6830383752675,8.934479726941488,78.12297375183405,Critical
7.004200761826201,1.176990969410935,251.5629966996132,7.772846806028683,22.52902519141199,Medium
25.916482618186837,5.858893644261338,10.87442462743784,5.243024423066531,87.98080650689562,Medium
43.86865359639777,1.800583976327811,475.6548681436877,6.691974896434788,77.40305835189096,High
37.03843088771022,3.8961111226807197,41.427543788759834,8.960678197392914,50.07012847116793,Medium
34.8507870497634,8.848284928653596,284.55301258617214,8.287653038759618,88.51371399376202,High
35.12420419935546,5.712217552425198,336.40697696336997,4.486834468956106,17.79013832864034,Critical
17.97455756098776,4.5106594217492315,377.0558739687522,7.53185998404998,34.24526089400813,High
14.679592213224668,4.733715342840424,413.1789775847254,5.727897929354065,61.057953203248914,High
40.46805777392568,5.51336122087184,151.96343011362904,4.034911309401741,38.0005494778543,High
40.50566973395904,9.420198526044683,5.987265995069624,6.0174048451349975,84.26980415846334,High
43.35361592900519,10.705016267282813,434.0661974129472,5.173772108624856,15.250087054225405,Critical
45.66202762782356,11.46401623804714,321.39395960854716,8.094346352602358,53.952946564877166,Critical
25.56711994304689,9.442840635063542,501.67062192434923,5.6866530442288274,57.26930139160916,Critical
25.07581473435998,3.7848827489761527,492.83301774041655,8.137618469769086,62.21824990217793,High
39.91475894833876,8.257616473038507,505.9957006727299,4.002989694173976,30.453297866545157,Critical
32.49819653888826,5.251237488664703,291.0567959877241,5.5390957501305955,39.165314201589155,High
35.098343862885166,3.056047464552614,200.1770375021194,5.20582607153881,77.49444237319821,High
39.789633471805054,10.09045895311107,474.934921554822,5.167836805343055,25.595421517612785,Critical
44.50026709087832,0.46111618754789996,270.77646781755294,4.340933098827313,76.14942777386896,High
16.89975784257679,10.821143905625082,110.06531784206071,4.935621352052508,55.01243383221939,Medium
18.7791476319972,5.53772957549681,512.9844117368846,6.777747849428099,70.97500089552656,High
4.69909699204345,7.646417721699365,529.5359260634084,5.456805364188723,67.08858930107772,High
28.9140070498087,7.9122470664693925,279.78585368410205,6.08697391164574,26.600919630790322,High
1.7971136898371043,10.741412888478436,45.41983638587248,5.884334401735943,55.50501891470983,Medium
23.27990090662301,7.640036186006488,232.69565395015874,8.379524624999473,79.4178522244074,High
27.13223173537883,7.367203017120741,482.122595677562,8.526494995052577,44.56929894415435,High
14.32706260641422,0.7998244867282795,541.0644171277372,6.4647848582793,87.32726161786533,Medium
29.541663028450536,6.220896263342449,122.0836454985575,5.650779751578022,46.17720800813744,Medium
1.5250124969524714,1.8020280098044998,40.184167215162915,4.534003520011818,21.422850933430773,Low
1.8674094374607209,8.849205224657826,526.4102718797031,8.767014396910476,41.15477440621386,High
41.13002803298291,6.146663049752094,233.64296338732518,4.3011347245014875,86.13619251124297,High
18.009532070563143,8.16273335050024,325.05657856053796,5.488251387841402,35.57766794718834,High
6.353025632594239,0.5000748072286112,580.8394872304553,5.49033100585002,79.44785278936503,Medium
26.112163002740218,1.0175041925496386,39.93883674853371,5.602006430701074,80.50005453455118,Low
38.499677654930544,8.595880656752186,388.9908044712573,4.8214342163620465,38.01492194655688,Critical
10.791051374842159,0.8650120319840804,44.46325354492024,7.915807154618486,16.66061264405057,Low
31.144523790950014,0.8550807331831032,225.28135707990023,4.612489309829946,67.96463273270547,Medium
4.2673732496884,0.1453017028186494,482.28872711606806,7.174533295765814,34.92098392111888,Medium
2.584086058430385,11.478016779593762,260.0833396533806,4.619230133529087,72.63388914060579,High
26.5677315784074,8.850100313508083,598.3094123417702,4.3526781879647825,45.41238786083465,Critical
27.031756080505325,4.23901690202477,335.4355709679613,8.547147518429384,48.82133938740972,High
31.871495074910328,3.5584269754518627,192.6972915815721,4.950643831593529,72.23275253988294,Medium
36.30456668613308,4.196438756950195,132.06679554285188,8.106250772798521,40.58906648493023,High
48.79260397312673,9.295842374174182,210.3123205716971,6.723154355535679,45.450187625833166,Critical
25.815017415059767,7.936447332844972,223.51996425573049,4.389282598043848,40.09523750156977,High
16.1478236470623,2.2223468144096152,41.22820663437658,8.777240957190337,39.387241222182396,Low
39.759309738435185,2.089312024009012,221.7445196560639,5.234805834959463,52.07572615211675,High
13.541612563103712,1.1807477965607678,278.543111843535,8.298226726763033,74.70395556009206,Medium
21.948571035281805,7.923632636416057,433.6426513432828,4.844050028922821,38.941464953805266,High
3.9228190671132976,9.172471946660831,394.03769083296476,8.269714410709264,51.940377643018934,High
1.2675371707728755,3.1805571399000483,425.25939313749257,4.06614406452647,63.658186035408065,Medium
48.132420733896254,0.25133953237095374,5.018209126114259,6.558902282847404,31.555155704292403,Medium
41.79900602561029,0.9860600097171281,130.60043974832163,7.847212897107784,32.201824392191405,Medium
34.798710304684896,11.614320418140366,397.0105730399139,8.673977587463916,84.67305016187639,Critical
20.447647220713495,3.545337329729043,290.3936209078483,8.546010681032435,67.88276586648709,Medium
8.664716003542289,9.230677774057604,3.1880854010075677,8.098124347738224,56.17493409786471,Medium
7.8218521335543025,7.495962826251166,482.6967854590934,8.44095674830652,61.81760435364896,High
12.512144908229766,4.58327567583475,463.6857439742024,4.996098429185382,12.34395544827347,High
